""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000068015"	575.666539266509	-0.447298039901513	0.287581430128544	-1.55537873117043	0.119855896483368	0.333627108162714
"ENSMUSG00000031290"	2063.36807958795	-0.199833210799179	0.210743792386762	-0.948228218425722	0.343013284548165	0.595478464292516
"ENSMUSG00000022801"	820.400147875661	0.244349941509942	0.317595773064923	0.769374035277199	0.441671297868364	0.673478291814321
"ENSMUSG00000033697"	996.220106227267	-0.0675899143786788	0.300777307922238	-0.224717465707729	0.822199076418602	0.917318212335601
"ENSMUSG00000014932"	1245.3546219099	-0.580564069681355	0.567823654385911	-1.02243727466624	0.306573986108937	0.559463881163563
"ENSMUSG00000107096"	77.5598515728412	-0.595217752308053	0.748295602005918	-0.795431311787056	0.426362651961879	0.661319987141033
"ENSMUSG00000027699"	3343.2520553631	-0.801374975199216	0.483966929343819	-1.65584656018904	0.097752896072203	0.29881459606173
"ENSMUSG00000036275"	1044.62344522107	-0.274927122844895	0.37291361632923	-0.737240773214817	0.460975942296563	0.689223556026996
"ENSMUSG00000040430"	1277.98826393118	-0.422523902321979	0.28883378142457	-1.46286178935867	0.143505201448407	0.369872152928854
"ENSMUSG00000094426"	1.41242584863206	-0.392443779019397	2.06523156701812	-0.190024104457219	0.849290242033123	0.931880185612098
"ENSMUSG00000016481"	3986.24493894572	0.740513427779323	0.331850846200306	2.23146463617076	0.0256503674954404	0.1358783033565
"ENSMUSG00000096151"	81.4368824486469	-7.54747208469056	2.20292946209034	-3.42610701548692	0.000612299088165123	0.0156161646544109
"ENSMUSG00000109542"	66.4124258486321	-0.39381021953302	2.34902246977058	-0.167648553643457	0.866859771451431	0.941198349160773
"ENSMUSG00000073893"	1327.57073808252	0.265291895636311	0.214537915791199	1.23657347307554	0.216245473115901	0.462434014662699
"ENSMUSG00000000194"	1607.57442680133	0.41488128805	0.224063148281508	1.85162661165839	0.0640794589581337	0.234896026242858
"ENSMUSG00000005823"	623.574613955226	0.632262696917866	0.379350676282808	1.66669716557065	0.0955746368124379	0.295365509339229
"ENSMUSG00000020219"	5414.44877807803	0.349502915425959	0.279982974398241	1.24830060176743	0.211920993920117	0.457472469526715
"ENSMUSG00000074489"	21.0658860283338	0.501842453727282	0.769933937835428	0.65179936753814	0.514530609715944	0.731289125279822
"ENSMUSG00000019845"	456.821617983378	-0.0758057599199388	0.439192552997112	-0.172602562139612	0.862963837831182	0.939028703559652
"ENSMUSG00000031170"	45.4535392639814	-0.624642465142106	0.76525980905015	-0.816248884045564	0.414357803165657	0.653029949244335
"ENSMUSG00000022464"	9057.12316261248	0.0919035173057723	0.398044188919431	0.230887725192679	0.817402026997189	0.914420216674237
"ENSMUSG00000036534"	1518.46440247738	0.336744781539355	0.24910848541868	1.35179972281307	0.176439392852785	0.414092412187203
"ENSMUSG00000044712"	1871.94632505812	-0.229535592964871	0.346878233783457	-0.66171806302543	0.508151926263915	0.726835868494657
