ensg	shChd4	shMcrs1	shLuc
ENSMUSG00000029576	654.3333333333334	836.5	702.0
ENSMUSG00000052751	616.6666666666666	456.5	401.0
ENSMUSG00000043453	0.6666666666666666	0.0	1.5
ENSMUSG00000031633	5183.333333333333	5240.5	6833.5
ENSMUSG00000017291	5560.333333333332	5439.5	5185.5
ENSMUSG00000059981	1654.333333333333	884.5	2051.5
ENSMUSG00000061288	443.0	315.5	541.0
ENSMUSG00000027998	5735.666666666668	5416.0	3807.0
ENSMUSG00000028602	91.0	162.5	92.5
ENSMUSG00000056145	728.6666666666665	966.0	265.5
ENSMUSG00000053279	614.3333333333334	504.0	1376.0
ENSMUSG00000068039	35324.0	26445.0	27712.5
ENSMUSG00000046879	501.66666666666674	686.5	602.0
ENSMUSG00000097289	49.0	48.0	34.5
ENSMUSG00000020986	2064.0	1413.0	2105.0
ENSMUSG00000027429	4951.333333333333	4150.0	6370.0
ENSMUSG00000046881	34.333333333333336	14.5	6.5
ENSMUSG00000061561	290.6666666666667	938.0	297.5
ENSMUSG00000026839	25.0	33.0	12.0
ENSMUSG00000020407	24902.33333333333	45257.5	12616.5
ENSMUSG00000033268	37.0	113.5	24.5
ENSMUSG00000021497	435.0	263.0	430.0
ENSMUSG00000045165	355.33333333333326	174.5	294.0
ENSMUSG00000035385	41.0	52.0	50.0
ENSMUSG00000021830	276.3333333333333	140.0	267.5
ENSMUSG00000096024	10.0	36.0	2.5
ENSMUSG00000010911	370.66666666666674	296.5	285.5
ENSMUSG00000018858	2184.0	2809.5	1593.5
ENSMUSG00000089773	174.33333333333337	472.0	348.5
ENSMUSG00000034359	0.0	0.0	0.0
ENSMUSG00000078598	0.0	0.0	0.0
ENSMUSG00000055960	0.0	0.0	0.0
ENSMUSG00000049214	149.33333333333334	415.5	303.5
ENSMUSG00000041164	5093.333333333333	4688.5	5578.0
ENSMUSG00000007817	938.6666666666665	703.0	1084.0
ENSMUSG00000027193	8298.0	6039.5	7327.0
ENSMUSG00000072847	62.66666666666666	12.5	42.0
ENSMUSG00000000823	756.0	739.5	1087.0
ENSMUSG00000029545	2135.333333333333	2529.0	2115.5
ENSMUSG00000026003	1637.333333333333	1959.0	1231.5
ENSMUSG00000001707	2631.0	1597.0	1628.0
ENSMUSG00000052684	1058.6666666666667	869.5	1548.0
ENSMUSG00000037847	176.0	339.5	312.0
ENSMUSG00000036644	1241.0	1020.5	1780.5
ENSMUSG00000001552	7829.0	8724.5	7803.5
ENSMUSG00000078817	409.0	993.5	402.0
ENSMUSG00000038508	142.33333333333334	183.0	152.5
ENSMUSG00000025352	33.333333333333336	10.5	16.0
ENSMUSG00000086859	129.66666666666666	361.5	199.0
ENSMUSG00000026670	1172.6666666666667	667.0	1412.0
ENSMUSG00000000325	1160.0	1359.0	3593.5
ENSMUSG00000031969	998.0	1945.0	1047.5
ENSMUSG00000027710	1338.6666666666667	1008.5	1106.5
ENSMUSG00000062797	4110.333333333333	4632.0	4992.5
ENSMUSG00000035615	140.0	229.5	271.0
ENSMUSG00000108841	11.0	55.5	10.5
ENSMUSG00000071362	1927.0	1655.5	1285.5
ENSMUSG00000022551	9183.666666666666	10535.0	8567.5
ENSMUSG00000074652	171.0	33.5	449.5
ENSMUSG00000027162	2298.6666666666665	1630.5	1470.0
ENSMUSG00000003872	19.666666666666668	16.5	14.0
ENSMUSG00000043091	29535.0	34392.5	23376.5
ENSMUSG00000023004	58519.0	58559.0	33075.0
ENSMUSG00000072235	26969.33333333333	47963.5	23736.5
ENSMUSG00000024135	1765.333333333333	1231.5	1992.0
ENSMUSG00000048486	425.0	651.5	337.5
ENSMUSG00000022215	8.0	0.0	103.0
ENSMUSG00000018845	47.0	92.5	35.5
ENSMUSG00000020198	3778.333333333334	2782.0	3185.0
ENSMUSG00000024258	2610.333333333333	4250.0	3078.0
ENSMUSG00000013822	1672.666666666667	2610.5	803.0
ENSMUSG00000055491	5733.0	5591.5	5519.5
ENSMUSG00000097073	30.0	6.0	12.0
ENSMUSG00000027983	53.33333333333334	77.5	52.5
ENSMUSG00000055820	0.0	0.0	0.0
ENSMUSG00000044098	2861.0	3970.0	3984.5
ENSMUSG00000085615	57.0	76.5	56.5
ENSMUSG00000062327	1011.6666666666665	1778.5	430.5
ENSMUSG00000023938	1440.333333333333	1270.0	1547.0
ENSMUSG00000031517	1209.0	1101.5	1453.5
ENSMUSG00000031342	98.0	76.0	45.0
ENSMUSG00000029089	639.0	924.5	739.0
ENSMUSG00000006705	573.6666666666666	592.5	648.0
ENSMUSG00000026027	688.0	969.5	691.5
ENSMUSG00000037706	3913.333333333334	3213.0	4325.5
ENSMUSG00000075122	95.33333333333331	116.5	123.0
ENSMUSG00000015396	15.666666666666664	32.5	28.0
ENSMUSG00000038147	39.333333333333336	15.5	32.0
ENSMUSG00000054321	3593.666666666666	3754.0	5604.0
ENSMUSG00000024346	2604.333333333333	1911.5	3296.0
ENSMUSG00000006412	2566.0	2020.5	2230.0
ENSMUSG00000001289	2650.333333333333	2598.5	2172.0
ENSMUSG00000052033	583.0	385.0	233.5
ENSMUSG00000024309	2992.333333333333	1835.0	2830.5
ENSMUSG00000078796	31.66666666666667	65.5	13.5
ENSMUSG00000022871	397.66666666666674	664.0	304.5
ENSMUSG00000038766	1407.333333333333	1038.5	1207.0
ENSMUSG00000020258	103.0	82.0	89.0
ENSMUSG00000021959	479.0	639.0	698.0
ENSMUSG00000040021	521.0	530.5	574.5
ENSMUSG00000034641	0.0	0.0	0.5
ENSMUSG00000033671	1086.0	955.0	1127.0
ENSMUSG00000041798	42.333333333333336	16.5	65.5
ENSMUSG00000021779	6.0	8.5	13.0
ENSMUSG00000022623	326.0	303.0	311.0
ENSMUSG00000031537	622.3333333333334	373.0	792.5
ENSMUSG00000026753	1836.333333333333	2577.5	1672.5
ENSMUSG00000004221	574.6666666666666	1019.0	582.5
ENSMUSG00000042349	33.333333333333336	48.5	103.0
ENSMUSG00000006386	432.66666666666674	325.0	823.5
ENSMUSG00000029217	237.66666666666663	250.0	271.0
ENSMUSG00000025630	80.0	55.0	35.0
ENSMUSG00000032643	1313.6666666666667	2246.0	443.0
ENSMUSG00000023092	2117.0	2872.0	4253.5
ENSMUSG00000050035	79.66666666666667	61.0	143.0
ENSMUSG00000029552	1480.0	2088.5	2496.0
ENSMUSG00000034755	541.3333333333334	802.0	362.0
ENSMUSG00000031843	753.6666666666665	384.5	549.5
ENSMUSG00000026914	18574.33333333333	16338.5	19705.0
ENSMUSG00000017428	8763.666666666666	10388.5	10358.5
ENSMUSG00000031429	992.6666666666665	801.5	1381.0
ENSMUSG00000025487	11671.0	13549.5	8775.0
ENSMUSG00000020720	7672.333333333332	4331.5	6841.5
ENSMUSG00000068816	0.0	0.0	0.0
ENSMUSG00000061520	1.3333333333333333	0.0	0.0
ENSMUSG00000100684	103.0	297.0	217.0
ENSMUSG00000095567	5961.666666666668	6854.5	4555.5
ENSMUSG00000001062	353.66666666666674	271.0	297.0
ENSMUSG00000029001	46.33333333333334	62.0	39.5
ENSMUSG00000032782	536.6666666666666	479.5	635.0
ENSMUSG00000054640	25.0	51.5	4.0
ENSMUSG00000079055	22.66666666666667	5.5	36.5
ENSMUSG00000030376	323.3333333333333	441.0	213.5
ENSMUSG00000025159	5836.333333333332	9266.5	5671.0
ENSMUSG00000008999	58.66666666666666	103.5	135.5
ENSMUSG00000039004	141.66666666666666	333.0	156.5
ENSMUSG00000032179	6.666666666666668	281.5	12.5
ENSMUSG00000021835	471.0	161.0	318.0
ENSMUSG00000022098	1575.333333333333	2392.0	2348.0
ENSMUSG00000015843	167.66666666666666	307.0	74.0
ENSMUSG00000015846	991.0	759.0	1458.0
ENSMUSG00000039656	3137.333333333333	2834.0	1868.5
ENSMUSG00000058252	48.33333333333334	0.0	65.5
ENSMUSG00000090272	0.0	244.5	0.0
ENSMUSG00000022849	5067.0	4594.5	3441.0
ENSMUSG00000022024	5990.333333333332	3050.0	5421.0
ENSMUSG00000087544	97.0	275.5	203.5
ENSMUSG00000000317	288.0	112.5	33.5
ENSMUSG00000078512	8.666666666666666	0.0	9.0
ENSMUSG00000027304	2323.333333333333	1604.0	2294.0
ENSMUSG00000046862	1079.3333333333333	1634.5	669.0
ENSMUSG00000020180	5611.666666666668	3822.5	4393.0
ENSMUSG00000042386	5.333333333333333	5.0	16.0
ENSMUSG00000060301	200.0	194.0	83.0
ENSMUSG00000028957	327.3333333333333	191.5	275.5
ENSMUSG00000063507	54.0	156.0	112.0
ENSMUSG00000025860	1306.0	1308.5	589.5
ENSMUSG00000089727	147.33333333333334	412.0	300.5
ENSMUSG00000004961	285.3333333333333	287.5	270.5
ENSMUSG00000031169	769.0	664.0	1066.5
ENSMUSG00000026594	1904.0	1877.5	3287.5
ENSMUSG00000017664	1348.6666666666667	1927.0	814.5
ENSMUSG00000038831	196.0	142.5	247.0
ENSMUSG00000015889	3797.666666666666	3109.0	4802.0
ENSMUSG00000049922	215.66666666666663	229.0	117.0
ENSMUSG00000030870	5125.0	5511.0	5223.0
ENSMUSG00000023333	53.66666666666666	73.0	371.5
ENSMUSG00000020415	2545.333333333333	3367.0	2200.0
ENSMUSG00000021362	5.666666666666668	0.0	26.0
ENSMUSG00000033159	983.3333333333335	1011.0	663.0
ENSMUSG00000015133	347.0	734.0	344.0
ENSMUSG00000036273	145.66666666666666	115.0	174.5
ENSMUSG00000034675	2960.666666666666	3481.0	2856.0
ENSMUSG00000045409	410.0	368.0	303.5
ENSMUSG00000033014	6545.666666666668	5935.5	5471.5
ENSMUSG00000051675	938.0	1108.0	439.5
ENSMUSG00000018548	4469.333333333333	3448.5	6850.0
ENSMUSG00000033949	262.3333333333333	466.5	227.5
ENSMUSG00000022043	2649.0	2909.5	2469.0
ENSMUSG00000017119	3543.333333333333	1461.0	3378.5
ENSMUSG00000020476	3002.666666666666	3758.0	2428.5
ENSMUSG00000030695	95411.33333333331	50703.0	80028.0
ENSMUSG00000017390	1126.3333333333333	117.5	1061.0
ENSMUSG00000014313	2757.666666666666	1781.0	2048.0
ENSMUSG00000028458	1231.6666666666667	1807.5	797.0
ENSMUSG00000093918	0.3333333333333333	0.5	1.0
ENSMUSG00000070855	477.66666666666674	234.5	438.5
ENSMUSG00000074365	89.0	52.5	500.5
ENSMUSG00000030166	594.0	992.5	482.0
ENSMUSG00000030894	1585.0	1193.5	1277.0
ENSMUSG00000041763	10071.666666666666	8143.0	11456.0
ENSMUSG00000031487	1284.6666666666667	1752.5	801.5
ENSMUSG00000056216	569.6666666666666	434.0	231.0
ENSMUSG00000011158	556.6666666666666	611.0	570.5
ENSMUSG00000032908	46.33333333333334	89.0	90.0
ENSMUSG00000030613	624.6666666666666	333.0	600.5
ENSMUSG00000025817	5416.666666666667	11414.5	3552.0
ENSMUSG00000031328	24391.0	22093.5	22492.5
ENSMUSG00000025278	22393.0	20012.5	36715.0
ENSMUSG00000068699	5115.0	4351.5	7929.5
ENSMUSG00000039330	11.333333333333336	1.0	10.5
ENSMUSG00000035427	24.66666666666667	1.0	140.5
ENSMUSG00000050157	16.333333333333332	9.0	5.0
ENSMUSG00000045316	162.33333333333334	48.5	93.5
ENSMUSG00000024406	28381.66666666667	22848.5	21778.5
ENSMUSG00000027203	9452.0	13749.5	7036.5
ENSMUSG00000074397	28.33333333333333	15.5	52.5
ENSMUSG00000071665	129.33333333333334	53.5	93.5
ENSMUSG00000027309	478.66666666666674	574.5	632.5
ENSMUSG00000026932	175.0	149.0	359.0
ENSMUSG00000001910	9958.666666666666	9527.5	9820.5
ENSMUSG00000030306	117.66666666666669	110.5	171.0
ENSMUSG00000004319	6422.0	5419.0	8420.5
ENSMUSG00000036636	787.0	710.0	872.0
ENSMUSG00000029016	1012.0	813.0	1120.5
ENSMUSG00000004317	1445.0	1472.0	1596.0
ENSMUSG00000054136	145.33333333333334	62.0	22.0
ENSMUSG00000019194	381.33333333333326	960.5	704.0
ENSMUSG00000064329	35.666666666666664	14.5	0.0
ENSMUSG00000022620	785.6666666666665	606.5	508.0
ENSMUSG00000079614	6096.333333333332	5458.5	5249.5
ENSMUSG00000059447	2560.0	4706.0	4170.0
ENSMUSG00000025745	4171.666666666667	3156.0	6218.0
ENSMUSG00000025533	2117.6666666666665	1785.0	1512.0
ENSMUSG00000057604	75.33333333333333	75.5	103.5
ENSMUSG00000050808	84.66666666666667	319.0	0.0
ENSMUSG00000021592	115.66666666666669	150.0	40.5
ENSMUSG00000108265	33.333333333333336	14.0	25.0
ENSMUSG00000048832	518.0	694.5	554.0
ENSMUSG00000002265	3291.0	2144.0	1898.0
ENSMUSG00000031391	120.33333333333331	218.0	138.5
ENSMUSG00000028031	34.0	49.0	156.0
ENSMUSG00000090000	695.3333333333335	601.5	879.0
ENSMUSG00000024868	58.66666666666666	175.5	200.0
ENSMUSG00000039942	82.33333333333333	164.5	107.0
ENSMUSG00000014601	1775.333333333333	1389.5	2334.0
ENSMUSG00000078956	26.0	18.5	10.0
ENSMUSG00000084897	24.33333333333333	18.5	16.5
ENSMUSG00000059796	34866.333333333336	19987.0	25405.5
ENSMUSG00000058886	1138.6666666666667	2217.5	1328.0
ENSMUSG00000073374	8.333333333333334	29.0	5.0
ENSMUSG00000007777	476.0	279.5	411.5
ENSMUSG00000027087	1214.3333333333333	1047.0	1164.5
ENSMUSG00000036299	1701.0	2691.0	1323.0
ENSMUSG00000030830	77.66666666666667	13.5	242.5
ENSMUSG00000030786	23.0	16.0	39.0
ENSMUSG00000005947	46.33333333333334	10.5	55.0
ENSMUSG00000022828	2871.333333333333	2554.5	3664.0
ENSMUSG00000093661	165.33333333333334	127.0	135.0
ENSMUSG00000026254	6427.333333333332	8620.5	5420.0
ENSMUSG00000028246	267.6666666666667	287.5	267.5
ENSMUSG00000026768	259.0	361.0	132.5
ENSMUSG00000039115	385.33333333333326	387.5	321.0
ENSMUSG00000026821	1019.3333333333335	649.0	1865.5
ENSMUSG00000042284	95.33333333333331	116.0	171.0
ENSMUSG00000015290	1726.666666666667	1944.5	1043.5
ENSMUSG00000027009	52.33333333333334	107.5	62.0
ENSMUSG00000000555	3810.333333333334	5332.0	3106.0
ENSMUSG00000027111	3711.0	1608.0	2433.5
ENSMUSG00000025348	224.66666666666663	289.0	410.0
ENSMUSG00000074405	950.6666666666665	1135.0	572.5
ENSMUSG00000043090	356.0	259.0	336.0
ENSMUSG00000054519	215.0	165.5	144.0
ENSMUSG00000002058	838.3333333333335	625.0	1347.0
ENSMUSG00000040822	858.3333333333335	1250.5	824.5
ENSMUSG00000061207	339.3333333333333	509.5	374.5
ENSMUSG00000027777	2712.6666666666665	3548.5	3115.0
ENSMUSG00000095527	10.333333333333334	23.5	18.5
ENSMUSG00000096356	950.6666666666665	1747.5	2343.5
ENSMUSG00000040016	44.66666666666666	177.5	55.5
ENSMUSG00000095893	9.333333333333334	23.5	18.0
ENSMUSG00000096167	10.333333333333334	23.5	18.5
ENSMUSG00000045658	908.3333333333335	1812.0	916.5
ENSMUSG00000052738	4024.666666666666	3698.0	3809.5
ENSMUSG00000020272	495.33333333333326	312.5	470.5
ENSMUSG00000053985	113.66666666666669	66.0	48.0
ENSMUSG00000029587	353.33333333333326	218.0	126.5
ENSMUSG00000051034	190.33333333333331	82.0	134.5
ENSMUSG00000039163	422.0	345.0	207.0
ENSMUSG00000090110	1162.6666666666667	801.5	1339.5
ENSMUSG00000085085	45.33333333333334	54.0	24.0
ENSMUSG00000045180	2865.333333333333	2851.0	3741.5
ENSMUSG00000047492	1.0	0.5	0.0
ENSMUSG00000041912	211.66666666666663	141.5	187.5
ENSMUSG00000027966	1942.333333333333	2029.5	2521.5
ENSMUSG00000024330	23.33333333333333	6.5	21.0
ENSMUSG00000012429	1183.6666666666667	1259.5	2313.0
ENSMUSG00000002307	2542.333333333333	1537.0	2441.0
ENSMUSG00000026192	22244.33333333333	28543.0	16736.5
ENSMUSG00000027282	10072.0	21333.5	7048.0
ENSMUSG00000024012	10254.0	12814.0	6188.5
ENSMUSG00000030846	8776.333333333334	11726.0	10335.5
ENSMUSG00000039660	2272.333333333333	1643.5	1431.0
ENSMUSG00000022099	3274.0	4502.5	1100.0
ENSMUSG00000073155	4213.333333333333	7667.0	4035.5
ENSMUSG00000055874	243.0	151.0	113.5
ENSMUSG00000002341	208.66666666666663	125.0	250.0
ENSMUSG00000031458	1145.0	1441.0	984.5
ENSMUSG00000022744	804.6666666666665	575.0	674.0
ENSMUSG00000022176	78.0	173.5	79.0
ENSMUSG00000059040	156233.33333333337	84304.5	123542.0
ENSMUSG00000033009	1176.6666666666667	1013.0	1213.0
ENSMUSG00000022309	436.66666666666674	818.5	619.5
ENSMUSG00000025169	369.0	575.5	315.0
ENSMUSG00000037896	1142.6666666666667	908.5	971.5
ENSMUSG00000045854	35.333333333333336	12.0	16.0
ENSMUSG00000030922	74.33333333333333	97.0	66.5
ENSMUSG00000046573	314.0	227.5	188.0
ENSMUSG00000072640	145.33333333333334	149.0	92.0
ENSMUSG00000010051	129.66666666666666	387.0	71.5
ENSMUSG00000029679	0.0	0.0	0.0
ENSMUSG00000027233	318.0	334.5	329.5
ENSMUSG00000046139	2266.333333333333	2519.5	1572.0
ENSMUSG00000073910	405.66666666666674	625.5	356.5
ENSMUSG00000028709	37.0	21.0	26.0
ENSMUSG00000003348	1086.6666666666667	2051.5	574.5
ENSMUSG00000104043	22.33333333333333	23.0	10.5
ENSMUSG00000047044	994.0	1083.0	1305.5
ENSMUSG00000047712	185.0	358.5	172.0
ENSMUSG00000000127	662.0	351.5	743.5
ENSMUSG00000053158	74.33333333333333	73.5	197.0
ENSMUSG00000021028	2377.333333333333	2155.0	3064.5
ENSMUSG00000027800	213.0	1586.5	199.5
ENSMUSG00000018919	78.33333333333333	28.5	118.0
ENSMUSG00000039579	10.666666666666666	23.0	113.5
ENSMUSG00000000530	31.0	31.0	42.5
ENSMUSG00000032936	427.33333333333326	386.0	798.0
ENSMUSG00000002835	3728.333333333334	3296.0	4039.0
ENSMUSG00000022945	3598.333333333333	3307.0	3289.5
ENSMUSG00000002222	3493.666666666666	2276.0	3068.0
ENSMUSG00000001054	2329.333333333333	2164.0	1409.0
ENSMUSG00000079410	53.66666666666666	36.0	12.0
ENSMUSG00000068876	2002.333333333333	1672.5	2563.5
ENSMUSG00000020882	181.33333333333331	183.0	227.0
ENSMUSG00000030407	152.66666666666666	224.0	129.5
ENSMUSG00000061462	12.0	5.0	20.0
ENSMUSG00000016756	8293.666666666666	6677.0	2371.5
ENSMUSG00000103998	67.0	43.0	26.0
ENSMUSG00000038128	113.33333333333331	186.5	155.5
ENSMUSG00000042225	3062.333333333333	3285.0	2840.5
ENSMUSG00000079679	447.33333333333326	778.0	848.0
ENSMUSG00000038280	546.3333333333334	411.0	677.0
ENSMUSG00000009073	8141.0	8237.5	7675.5
ENSMUSG00000020716	1005.3333333333335	1021.0	1110.0
ENSMUSG00000100235	55.33333333333334	82.0	34.0
ENSMUSG00000099913	23.0	0.0	27.5
ENSMUSG00000109969	263.6666666666667	0.0	186.0
ENSMUSG00000034560	2723.0	4719.5	6924.5
ENSMUSG00000081058	119.0	1695.5	119.0
ENSMUSG00000028909	298.3333333333333	133.5	1102.5
ENSMUSG00000053141	120.66666666666669	683.5	146.5
ENSMUSG00000013236	4399.0	3126.0	8452.5
ENSMUSG00000020151	13.666666666666664	3.0	95.5
ENSMUSG00000035916	168.33333333333334	456.5	339.0
ENSMUSG00000021745	1565.666666666667	1877.0	1603.0
ENSMUSG00000033295	11165.333333333336	7165.0	17275.5
ENSMUSG00000041836	17.333333333333332	10.0	41.0
ENSMUSG00000028399	1203.3333333333333	1298.0	1228.5
ENSMUSG00000026395	273.3333333333333	364.0	381.5
ENSMUSG00000020154	28.66666666666667	10.5	76.5
ENSMUSG00000027303	1238.6666666666667	1135.0	1979.0
ENSMUSG00000026204	736.0	1131.0	627.0
ENSMUSG00000033278	142.33333333333334	201.0	164.5
ENSMUSG00000019889	4263.0	5781.5	3237.5
ENSMUSG00000025314	436.33333333333326	217.5	270.5
ENSMUSG00000089726	738.3333333333335	1054.0	565.5
ENSMUSG00000074862	32.0	25.0	11.5
ENSMUSG00000091956	40.66666666666666	37.0	58.5
ENSMUSG00000045912	45.66666666666666	18.0	60.5
ENSMUSG00000031730	1776.666666666667	1656.0	1409.5
ENSMUSG00000020234	3.6666666666666665	2.0	2.5
ENSMUSG00000034282	338.6666666666667	133.0	504.0
ENSMUSG00000017831	3274.666666666666	2421.5	3770.0
ENSMUSG00000071661	165.66666666666666	85.0	83.0
ENSMUSG00000075327	493.33333333333326	417.5	921.5
ENSMUSG00000035790	490.33333333333326	236.0	566.0
ENSMUSG00000049657	557.0	632.0	543.0
ENSMUSG00000018750	78.33333333333333	69.5	120.5
ENSMUSG00000031808	479.33333333333326	213.0	572.5
ENSMUSG00000038530	21.66666666666667	15.0	32.0
ENSMUSG00000026678	12.666666666666664	8.0	77.0
ENSMUSG00000031661	80.66666666666667	108.0	137.5
ENSMUSG00000026527	14.666666666666664	21.5	98.0
ENSMUSG00000036371	47960.66666666666	35289.0	92442.0
ENSMUSG00000033917	1893.0	3101.0	2099.5
ENSMUSG00000036057	4598.0	6198.0	4803.5
ENSMUSG00000057149	158.33333333333334	0.0	0.0
ENSMUSG00000093804	0.0	0.0	0.0
ENSMUSG00000044560	0.0	0.0	0.0
ENSMUSG00000074955	0.0	0.0	0.0
ENSMUSG00000094747	265.0	236.5	85.5
ENSMUSG00000038587	16526.666666666668	6090.5	15510.5
ENSMUSG00000066406	1464.666666666667	1348.5	2460.0
ENSMUSG00000047804	1432.666666666667	1663.5	1599.5
ENSMUSG00000022016	1937.333333333333	1315.5	1809.0
ENSMUSG00000019734	158.33333333333334	124.0	106.5
ENSMUSG00000030650	36.333333333333336	36.5	53.0
ENSMUSG00000025572	1233.3333333333333	1516.5	1046.5
ENSMUSG00000042246	108.33333333333331	21.5	51.5
ENSMUSG00000038540	20.0	0.0	86.0
ENSMUSG00000050106	228.66666666666663	126.5	299.0
ENSMUSG00000044528	115.33333333333331	230.0	168.5
ENSMUSG00000022681	977.3333333333335	828.5	656.0
ENSMUSG00000095930	88.0	45.0	75.5
ENSMUSG00000073600	277.0	210.0	67.0
ENSMUSG00000004415	40.333333333333336	46.5	22.5
ENSMUSG00000041498	1209.0	740.5	978.5
ENSMUSG00000036768	1797.666666666667	1578.0	1437.0
ENSMUSG00000056596	24.66666666666667	67.5	29.5
ENSMUSG00000028080	4560.333333333333	3791.0	6944.5
ENSMUSG00000046844	273.0	447.5	179.0
ENSMUSG00000030921	18.0	12.0	37.0
ENSMUSG00000078616	0.0	0.0	0.0
ENSMUSG00000021947	505.33333333333326	452.0	481.5
ENSMUSG00000045942	14.666666666666664	42.5	27.5
ENSMUSG00000031860	121.0	146.0	103.0
ENSMUSG00000034673	1774.0	963.0	1919.5
ENSMUSG00000038718	673.3333333333334	835.0	639.5
ENSMUSG00000052534	502.33333333333326	403.0	431.5
ENSMUSG00000022783	75.66666666666667	71.5	145.5
ENSMUSG00000026171	859.6666666666665	1131.0	585.5
ENSMUSG00000048911	433.66666666666674	401.0	617.0
ENSMUSG00000053128	2289.6666666666665	2022.0	2311.0
ENSMUSG00000028309	1691.333333333333	1271.5	1487.5
ENSMUSG00000028804	82.33333333333333	230.0	122.0
ENSMUSG00000031438	808.3333333333335	1454.0	1148.5
ENSMUSG00000035890	4279.666666666667	4570.5	5152.0
ENSMUSG00000033107	214.0	114.5	104.0
ENSMUSG00000041528	301.6666666666667	225.5	448.5
ENSMUSG00000039328	226.66666666666663	181.5	213.5
ENSMUSG00000070426	931.6666666666665	2242.5	694.0
ENSMUSG00000022311	67.33333333333333	329.5	0.0
ENSMUSG00000019820	4545.0	3588.5	5329.5
ENSMUSG00000031365	541.3333333333334	570.0	474.5
ENSMUSG00000055917	1481.0	661.5	1170.0
ENSMUSG00000001065	122.66666666666669	98.5	71.5
ENSMUSG00000030446	68.33333333333333	29.5	9.0
ENSMUSG00000070460	0.0	0.0	0.0
ENSMUSG00000063394	0.0	0.0	0.0
ENSMUSG00000060688	0.0	0.0	0.0
ENSMUSG00000026737	208.66666666666663	94.5	206.0
ENSMUSG00000062878	0.0	0.0	0.0
ENSMUSG00000025417	1508.0	830.0	2066.0
ENSMUSG00000018547	1993.0	1115.5	1894.0
ENSMUSG00000026824	2515.0	2416.0	1931.5
ENSMUSG00000043079	44.0	35.5	47.5
ENSMUSG00000036208	1135.3333333333333	1406.5	1225.5
ENSMUSG00000025157	1953.666666666667	3714.5	1462.0
ENSMUSG00000024548	236.33333333333331	243.0	162.0
ENSMUSG00000056296	13.666666666666664	6.5	20.5
ENSMUSG00000030471	761.6666666666665	666.0	865.0
ENSMUSG00000044216	175.66666666666663	463.5	126.5
ENSMUSG00000033751	2132.333333333333	1949.0	1344.0
ENSMUSG00000038242	52.0	87.0	130.5
ENSMUSG00000062647	37954.0	32889.0	44959.0
ENSMUSG00000003662	2824.0	4608.5	2229.5
ENSMUSG00000017747	138.33333333333334	52.5	217.5
ENSMUSG00000025271	722.0	1161.5	760.5
ENSMUSG00000026773	1006.0	780.5	469.0
ENSMUSG00000026409	182.0	212.0	240.0
ENSMUSG00000025648	29.0	23.5	45.5
ENSMUSG00000034205	1222.0	789.0	2017.5
ENSMUSG00000068040	2737.333333333333	2708.5	2333.5
ENSMUSG00000002320	1182.3333333333333	1477.5	1176.5
ENSMUSG00000025016	3081.666666666666	2508.0	2763.0
ENSMUSG00000025544	4234.666666666667	5094.0	4279.5
ENSMUSG00000040034	2933.666666666666	2774.5	2486.0
ENSMUSG00000061533	422.66666666666674	132.5	541.0
ENSMUSG00000021810	4204.333333333333	5636.0	3186.5
ENSMUSG00000048799	1705.333333333333	1262.0	1453.0
ENSMUSG00000040729	205.0	243.5	193.5
ENSMUSG00000086075	65.33333333333333	99.5	23.5
ENSMUSG00000020982	1156.6666666666667	947.5	606.5
ENSMUSG00000031880	116.66666666666669	120.5	106.0
ENSMUSG00000038387	1004.6666666666665	1060.5	862.5
ENSMUSG00000024273	645.0	685.0	561.5
ENSMUSG00000020388	131.66666666666666	62.5	392.0
ENSMUSG00000028273	5420.666666666667	7380.0	7337.5
ENSMUSG00000021493	4576.333333333333	7900.5	3101.5
ENSMUSG00000055044	5392.666666666667	10762.5	4694.5
ENSMUSG00000022090	580.3333333333334	716.0	441.5
ENSMUSG00000031636	547.6666666666666	1203.0	674.5
ENSMUSG00000037960	303.0	521.0	839.0
ENSMUSG00000044254	62.66666666666666	37.5	77.0
ENSMUSG00000040128	4475.0	5264.5	4211.5
ENSMUSG00000028675	787.0	479.0	659.5
ENSMUSG00000027419	86.66666666666669	266.5	34.5
ENSMUSG00000036526	23.33333333333333	14.5	59.0
ENSMUSG00000021587	137.33333333333334	83.5	174.5
ENSMUSG00000030513	1535.0	1193.0	1741.5
ENSMUSG00000035382	384.33333333333326	535.5	450.0
ENSMUSG00000020131	87.33333333333331	80.0	58.5
ENSMUSG00000013483	6.666666666666668	11.0	13.5
ENSMUSG00000038990	310.6666666666667	177.5	339.0
ENSMUSG00000048096	89.33333333333331	85.5	104.0
ENSMUSG00000044086	1.0	0.5	1.0
ENSMUSG00000015176	6366.666666666668	2278.5	6560.0
ENSMUSG00000030359	10.333333333333334	0.0	30.5
ENSMUSG00000008683	30511.33333333333	40646.5	14435.0
ENSMUSG00000031568	973.3333333333335	1110.5	1184.0
ENSMUSG00000054400	286.6666666666667	367.5	273.5
ENSMUSG00000020034	166.0	111.0	100.5
ENSMUSG00000062075	2878.0	1240.0	3080.0
ENSMUSG00000024590	22811.33333333333	10942.0	28155.0
ENSMUSG00000025436	869.6666666666665	1341.0	841.0
ENSMUSG00000028165	995.0	1899.0	592.0
